Episode No,X Coordinate,Y Coordinate,Linear Veocity X,Linear Velocity Y,Angle,Angular Velocity,Leg1,Leg2,Action
3925,-0.5263685,0.09033724,-1.0696504,-1.272138,0.6754129,0.26404142,0,0,1
3925,-0.5370089,0.06116904,-1.075937,-1.3028046,0.6905418,0.30257875,0,0,0
3925,-0.54765064,0.03140324,-1.0759189,-1.329486,0.7056705,0.30257404,0,0,2
3925,-0.55858874,0.001538882,-1.1053793,-1.3339652,0.7207578,0.3017463,0,0,0
3925,-0.5695282,-0.028923215,-1.1053604,-1.3606465,0.73584485,0.30174166,0,0,2
3925,-0.58097124,-0.059540596,-1.1549686,-1.3672925,0.7501249,0.285601,0,0,0
3925,-0.5924155,-0.090756,-1.1549512,-1.3939719,0.7644047,0.285597,0,0,0
3925,-0.6038611,-0.122569434,-1.1549337,-1.4206511,0.7786843,0.28559297,0,0,3
3925,-0.61526847,-0.1549148,-1.1497309,-1.4435529,0.7912226,0.25076622,0,1,1
3925,-0.62330633,-0.16023842,-0.90061206,-0.35258275,0.9085924,2.1073177,0,1,2
3925,-0.63220096,-0.16643102,-0.95209324,-0.34165373,1.0156693,2.123448,0,1,3
3925,-0.6409148,-0.1713457,-0.94158804,-0.34928373,1.144472,2.1935706,0,1,3
3925,-0.64978427,-0.1769455,-0.93534327,-0.37025923,1.2683954,2.1417055,0,1,0
3925,-0.6588886,-0.18409215,-0.933318,-0.39720765,1.3756522,2.139715,0,1,1
3925,-0.66784894,-0.18904512,-0.9094736,-0.33333957,1.5155994,2.7454808,0,1,0
3925,-0.67686373,-0.19318041,-0.89451873,-0.3067896,1.6732993,3.076183,0,1,0
3926,0.002781391,1.418441,0.2817095,0.33426216,-0.003216153,-0.06381138,0,0,0
3926,0.005562782,1.4253839,0.28132874,0.30855694,-0.006369258,-0.063067056,0,0,3
3926,0.008428288,1.4317267,0.29186076,0.28187045,-0.01163087,-0.10524182,0,0,3
3926,0.011375809,1.4374744,0.3021598,0.2553778,-0.018951925,-0.14643468,0,0,3
3926,0.014414405,1.4426293,0.31355566,0.2289582,-0.028549964,-0.1919784,0,0,2
3926,0.0174057,1.4485226,0.30917692,0.26170963,-0.03849465,-0.19891208,0,0,3
3926,0.020484734,1.4538182,0.32018,0.23499581,-0.05063702,-0.24286953,0,0,2
3926,0.023643684,1.4596587,0.32796073,0.25912327,-0.06258213,-0.23892458,0,0,3
3926,0.026884938,1.4648901,0.3382705,0.23185629,-0.07659579,-0.28029892,0,0,2
3926,0.030098438,1.4702998,0.33579713,0.23962966,-0.090928294,-0.28667653,0,0,3
3926,0.03339424,1.475106,0.34607422,0.21251483,-0.10731692,-0.32780245,0,0,3
3926,0.036777876,1.4792955,0.3570607,0.18475072,-0.12592614,-0.37221867,0,0,3
3926,0.04024887,1.4828727,0.36794662,0.15709455,-0.14673196,-0.41615495,0,0,1
3926,0.043636035,1.4858664,0.35735464,0.1311019,-0.16538352,-0.37306523,0,0,0
3926,0.04702425,1.4882646,0.35740107,0.104402855,-0.18403319,-0.37302735,0,0,3
3926,0.05048151,1.4900492,0.36598986,0.076679155,-0.20443311,-0.40803608,0,0,3
3926,0.054027367,1.4912083,0.3770005,0.048257466,-0.22711153,-0.45360988,0,0,3
3926,0.057668876,1.491753,0.38879958,0.020208891,-0.25219196,-0.50165427,0,0,3
3926,0.061369516,1.4916772,0.3960656,-0.008063789,-0.2788126,-0.5324608,0,0,1
3926,0.06498738,1.4910563,0.3853228,-0.032272775,-0.30308527,-0.48549753,0,0,3
3926,0.06868811,1.4898168,0.39543483,-0.06059521,-0.32945955,-0.5275331,0,0,3
3926,0.07245312,1.4879473,0.40329447,-0.0894452,-0.3575669,-0.5621983,0,0,2
3926,0.076362416,1.4860524,0.4174458,-0.09107134,-0.38566667,-0.5620469,0,0,2
3926,0.08050165,1.4841926,0.43989038,-0.089937076,-0.413516,-0.557037,0,0,2
3926,0.085083865,1.4826355,0.48318285,-0.076746315,-0.440604,-0.54180837,0,0,3
3926,0.089715384,1.4804194,0.48929825,-0.10698135,-0.46932602,-0.5744402,0,0,0
3926,0.094350144,1.4776133,0.48925272,-0.13371009,-0.49804643,-0.574408,0,0,0
3926,0.098988436,1.4742167,0.48920447,-0.16043788,-0.5267652,-0.5743763,0,0,1
3926,0.10355721,1.4703023,0.4797674,-0.18309927,-0.55308515,-0.5263979,0,0,0
3926,0.10812922,1.4657955,0.47972265,-0.20981573,-0.5794038,-0.526373,0,0,0
3926,0.11270466,1.4606966,0.47967595,-0.23653136,-0.60572124,-0.5263478,0,0,0
3926,0.11728363,1.4550049,0.4796273,-0.26324615,-0.6320374,-0.5263227,0,0,3
3926,0.121925354,1.4486688,0.48701105,-0.29306522,-0.66024595,-0.5641715,0,0,0
3926,0.12657146,1.4417408,0.48695078,-0.31978512,-0.68845296,-0.56414056,0,0,2
3926,0.1315898,1.434745,0.52344334,-0.32308802,-0.7163712,-0.5583647,0,0,0
3926,0.13661261,1.427157,0.5233799,-0.34980452,-0.7442879,-0.5583347,0,0,1
3926,0.14159784,1.4190367,0.5178576,-0.3730461,-0.7705105,-0.5244517,0,0,0
3926,0.14658737,1.4103231,0.51779807,-0.3997546,-0.7967318,-0.5244268,0,0,2
3926,0.15210696,1.4014773,0.5698282,-0.4056155,-0.8222696,-0.51075613,0,0,0
3926,0.15763092,1.3920376,0.5697689,-0.43231985,-0.8478063,-0.51073325,0,0,1
3926,0.16309929,1.3820901,0.56212664,-0.45390737,-0.8708891,-0.46165872,0,0,3
3926,0.16862392,1.3714454,0.56898856,-0.48648748,-0.89656264,-0.51346993,0,0,2
3926,0.17451124,1.360649,0.60475343,-0.4935183,-0.9222678,-0.5141038,0,0,1
3926,0.1803463,1.3493688,0.59730303,-0.51373905,-0.94512874,-0.4572193,0,0,2
3926,0.18690339,1.3385125,0.6694206,-0.49544218,-0.9685918,-0.46926203,0,0,2
3926,0.19425973,1.3277643,0.7487212,-0.4906856,-0.9917587,-0.46333784,0,0,2
3926,0.2023755,1.316915,0.8238719,-0.49500796,-1.0142901,-0.45062837,0,0,0
3926,0.21049519,1.3054692,0.8238179,-0.52169746,-1.0368208,-0.4506126,0,0,1
3926,0.21859522,1.293507,0.82049865,-0.5437461,-1.0575097,-0.41377774,0,0,0
3926,0.22669859,1.2809477,0.8204519,-0.57043076,-1.078198,-0.41376558,0,0,0
3926,0.2348052,1.2677909,0.8204047,-0.5971147,-1.0988857,-0.41375333,0,0,3
3926,0.24293967,1.2539412,0.82377833,-0.6293823,-1.121762,-0.4575295,0,0,1
3926,0.25104418,1.2396005,0.8192255,-0.64979815,-1.1421149,-0.40705627,0,0,1
3926,0.25911075,1.2247686,0.8140093,-0.67014825,-1.1598637,-0.35497636,0,0,1
3926,0.26715392,1.2094551,0.8103145,-0.6899579,-1.1749427,-0.30158046,0,0,0
3926,0.27519885,1.1935428,0.8102881,-0.716632,-1.1900215,-0.3015757,0,0,0
3926,0.28324565,1.1770318,0.81026155,-0.74330586,-1.2051,-0.30157095,0,0,2
3926,0.2920968,1.1605474,0.89064467,-0.7424698,-1.2206526,-0.31104976,0,0,3
3926,0.30097562,1.1433705,0.8939045,-0.7747157,-1.2384061,-0.35507002,0,0,2
3926,0.31076565,1.1261947,0.9848585,-0.77497387,-1.2565355,-0.3625893,0,0,3
3926,0.3205716,1.1083287,0.9867364,-0.80704784,-1.2767211,-0.40371388,0,0,1
3926,0.33036166,1.0899873,0.9839772,-0.8264531,-1.2941222,-0.34802148,0,0,2
3926,0.34082776,1.0714138,1.05135,-0.83697325,-1.3117602,-0.35275817,0,0,2
3926,0.35186815,1.0522707,1.1083337,-0.8619556,-1.3288077,-0.3409512,0,0,1
3926,0.36289033,1.0326109,1.1057812,-0.88369536,-1.343927,-0.3023855,0,0,3
3926,0.3739294,1.012235,1.1078081,-0.917306,-1.3616905,-0.3552694,0,0,2
3926,0.38553962,0.99145204,1.1646217,-0.93546295,-1.379487,-0.35592934,0,0,1
3926,0.3971383,0.97019047,1.1626678,-0.95494956,-1.3945482,-0.30122072,0,0,0
3926,0.4087391,0.94832957,1.1626396,-0.98161966,-1.409609,-0.30121604,0,0,0
3926,0.4203418,0.9258691,1.1626115,-1.0082895,-1.4246695,-0.30121133,0,0,0
3926,0.43194646,0.9028091,1.1625832,-1.034959,-1.4397298,-0.3012066,0,0,1
3926,0.443542,0.87924415,1.1611903,-1.0559865,-1.4526435,-0.25827393,0,0,3
3926,0.45515043,0.85497755,1.1625458,-1.0887263,-1.4678646,-0.3044235,0,0,0
3926,0.4667608,0.8301114,1.1625167,-1.1153951,-1.4830855,-0.30441862,0,0,1
3926,0.47836238,0.8047289,1.1612625,-1.1370711,-1.496408,-0.2664503,0,0,3
3926,0.48997897,0.77862597,1.1627601,-1.1709535,-1.5124677,-0.32119864,0,0,2
3926,0.502493,0.7517638,1.2522072,-1.2042125,-1.5277951,-0.30654576,0,0,3
3926,0.51501846,0.7241911,1.2531841,-1.2374895,-1.5456225,-0.3565484,0,0,1
3926,0.5275486,0.6961264,1.2532986,-1.2577227,-1.5610231,-0.30801183,0,0,2
3926,0.5405218,0.6676478,1.2973669,-1.27649,-1.5769773,-0.31908196,0,0,2
3926,0.5543846,0.63839966,1.3860805,-1.3103467,-1.592434,-0.30913624,0,0,1
3926,0.568246,0.60864514,1.3857677,-1.3314415,-1.6057899,-0.26711583,0,0,0
3926,0.582109,0.5782905,1.3857452,-1.3581079,-1.6191455,-0.26711255,0,0,2
3926,0.59690714,0.5470019,1.4791187,-1.3990576,-1.6316812,-0.2507149,0,0,3
3926,0.6116945,0.51497984,1.4776566,-1.4336807,-1.6472315,-0.31100428,0,0,1
3926,0.6264971,0.48247933,1.4791886,-1.4530747,-1.6600217,-0.25580466,0,0,1
3926,0.6413061,0.4495069,1.4799498,-1.4721042,-1.6699277,-0.19812128,0,0,1
3926,0.65612334,0.41603732,1.4809498,-1.4926306,-1.6775084,-0.15161173,0,0,0
3926,0.6709412,0.3819676,1.4809426,-1.5192969,-1.6850889,-0.15161039,0,0,1
3926,0.685775,0.34741446,1.4827898,-1.5390013,-1.6900171,-0.09856479,0,0,3
3926,0.7005947,0.312145,1.4810355,-1.5726091,-1.6975878,-0.15141481,0,0,3
3926,0.7154099,0.27616397,1.4801522,-1.6058979,-1.7076598,-0.20144089,0,0,2
3926,0.7308817,0.23940726,1.5457646,-1.6402823,-1.7176094,-0.19899188,0,0,2
3926,0.7471865,0.20200147,1.6288779,-1.6694034,-1.7279717,-0.20724419,0,0,0
3926,0.763492,0.16399528,1.6288646,-1.6960686,-1.7383338,-0.20724268,0,0,3
3926,0.77978075,0.12528005,1.6266302,-1.7292287,-1.7511865,-0.25705418,0,0,1
3926,0.79607904,0.08608189,1.6279151,-1.7489209,-1.7614036,-0.20434284,0,0,1
3926,0.81239164,0.046374902,1.6296723,-1.7701473,-1.7695383,-0.16269396,0,0,3
3926,0.8286955,0.005944107,1.6281307,-1.8041342,-1.7804424,-0.21808152,1,0,3
3927,-0.000285816,1.414687,-0.028968638,0.16742243,0.00033801,0.006561828,0,0,0
3927,-0.000571823,1.417876,-0.028929222,0.14173333,0.00066229,0.00648698,0,0,3
3927,-0.000794601,1.420473,-0.02100126,0.11541819,-0.000603862,-0.025325026,0,0,0
3927,-0.001017475,1.4224699,-0.020997208,0.088746764,-0.001869049,-0.025306528,0,0,1
3927,-0.001317692,1.4238718,-0.030718569,0.06230684,-0.0011842,0.013698417,0,0,1
3927,-0.001706028,1.4246764,-0.041759055,0.035763323,0.001713025,0.057949506,0,0,0
3927,-0.00209446,1.4248811,-0.041767888,0.009094473,0.004609241,0.057929598,0,0,3
3927,-0.002412224,1.4244813,-0.032903586,-0.017770823,0.005727002,0.022357222,0,0,3
3927,-0.002663422,1.4234707,-0.024568591,-0.04491279,0.005174852,-0.011043678,0,0,2
3927,-0.002841663,1.4233781,-0.017638516,-0.004117712,0.004994943,-0.003598773,0,0,1
3927,-0.003082657,1.4226788,-0.025515046,-0.031086523,0.006393908,0.027981889,0,0,0
3927,-0.003323651,1.4213797,-0.025519446,-0.05774905,0.007792102,0.027966643,0,0,2
3927,-0.003714275,1.4204834,-0.039789855,-0.03984613,0.008508181,0.014322938,0,0,3
3927,-0.004037285,1.4189861,-0.031303752,-0.06653667,0.007523727,-0.019690786,0,0,2
3927,-0.004512691,1.4182115,-0.04584873,-0.03441861,0.005853012,-0.033417434,0,0,2
3927,-0.005060101,1.4182185,-0.052729435,0.000315899,0.003869392,-0.039675996,0,0,0
3927,-0.005607414,1.4176253,-0.052723598,-0.026358811,0.001886062,-0.039670058,0,0,0
3927,-0.006154633,1.4164323,-0.052717976,-0.05302237,-9.71E-05,-0.03966733,0,0,1
3927,-0.006797791,1.4146487,-0.06474418,-0.07927004,0.000330822,0.008559687,0,0,3
3927,-0.00734396,1.4122537,-0.052572466,-0.106444046,-0.001681258,-0.040245365,0,0,2
3927,-0.007984161,1.4097847,-0.061535906,-0.10974027,-0.004133646,-0.049052514,0,0,0
3927,-0.008624363,1.4067155,-0.061528884,-0.13641374,-0.006585756,-0.049046934,0,0,3
3927,-0.009190178,1.4030434,-0.05222138,-0.16323172,-0.01090119,-0.08631672,0,0,1
3927,-0.009846782,1.3987843,-0.06359721,-0.18931386,-0.012931651,-0.040612683,0,0,3
3927,-0.010443306,1.3939339,-0.05608359,-0.21560933,-0.01646514,-0.07067628,0,0,0
3927,-0.01104002,1.3884622,-0.056096774,-0.24323304,-0.01999769,-0.07065066,0,0,3
3927,-0.011569214,1.3823978,-0.047627896,-0.26961005,-0.025223697,-0.104520164,0,0,1
3927,-0.012184334,1.3757256,-0.05840051,-0.2965928,-0.02829603,-0.0614466,0,0,0
3927,-0.012799549,1.3684537,-0.05840054,-0.32326028,-0.03136836,-0.06144654,0,0,0
3927,-0.013414669,1.3605819,-0.05840057,-0.34992775,-0.03444068,-0.061446555,0,0,0
3927,-0.014029789,1.3521101,-0.058400612,-0.3765952,-0.037513,-0.061446466,0,0,2
3927,-0.014737511,1.343952,-0.06712422,-0.3626848,-0.04111923,-0.07212458,0,0,3
3927,-0.015347863,1.3351967,-0.05491078,-0.38930234,-0.047168516,-0.12098578,0,0,3
3927,-0.015873909,1.325838,-0.044342443,-0.41622847,-0.055336494,-0.16335987,0,0,1
3927,-0.016465664,1.3158945,-0.05259769,-0.44219306,-0.061839,-0.1300499,0,0,0
3927,-0.017057324,1.3053515,-0.052598007,-0.46886328,-0.068341486,-0.13004953,0,0,2
3927,-0.01751175,1.2954117,-0.03925123,-0.44206113,-0.07446345,-0.12243911,0,0,1
3927,-0.018045902,1.2848716,-0.04924394,-0.4686685,-0.078588106,-0.08249335,0,0,1
3927,-0.018658161,1.273732,-0.059046246,-0.49520496,-0.080751956,-0.043276872,0,0,0
3927,-0.01927042,1.2619927,-0.05904629,-0.52187204,-0.08291583,-0.04327685,0,0,3
3927,-0.01979599,1.2496371,-0.048147943,-0.54937947,-0.087281086,-0.08730512,0,0,1
3927,-0.02041092,1.2366899,-0.059362136,-0.5755645,-0.08939321,-0.042242758,0,0,1
3927,-0.021122456,1.2231469,-0.07146824,-0.6018913,-0.089079194,0.006280323,0,0,2
3927,-0.021614933,1.2097759,-0.0503603,-0.59419554,-0.087967284,0.022238236,0,0,0
3927,-0.022107314,1.1958052,-0.05036031,-0.6208623,-0.08685536,0.022238232,0,0,1
3927,-0.022667695,1.1812412,-0.058887154,-0.6471326,-0.08402928,0.056521673,0,0,1
3927,-0.023326302,1.166092,-0.07123127,-0.67299914,-0.07871442,0.10629715,0,0,2
3927,-0.024024582,1.1511582,-0.07481529,-0.6634729,-0.073780194,0.0986847,0,0,3
3927,-0.024644565,1.1356075,-0.06496758,-0.690993,-0.07083659,0.058872305,0,0,1
3927,-0.025344467,1.1194596,-0.07499875,-0.7174582,-0.06588376,0.09905654,0,0,2
3927,-0.026058292,1.1040937,-0.07604418,-0.6827337,-0.061275806,0.0921589,0,0,1
3927,-0.026832199,1.0881451,-0.083596624,-0.70858,-0.055139158,0.122732915,0,0,0
3927,-0.027606105,1.0715971,-0.0835969,-0.73524976,-0.049002524,0.122732624,0,0,2
3927,-0.028414726,1.0555167,-0.086741544,-0.714505,-0.043187406,0.11630229,0,0,2
3927,-0.029184246,1.0399605,-0.08286913,-0.6912273,-0.037341513,0.11691803,0,0,3
3927,-0.029867554,1.02381,-0.072070494,-0.71770793,-0.03365405,0.07374932,0,0,3
3927,-0.030463982,1.0070616,-0.061160512,-0.7443415,-0.032149795,0.030084912,0,0,3
3927,-0.03099451,0.98970366,-0.052900683,-0.7714679,-0.032304466,-0.003093312,0,0,0
3927,-0.03152504,0.9717457,-0.05290069,-0.7981345,-0.03245913,-0.003093324,0,0,0
3927,-0.032055665,0.9531877,-0.05290069,-0.82480115,-0.03261379,-0.003093312,0,0,2
3927,-0.03244419,0.9348742,-0.039272793,-0.8139282,-0.03219647,0.008346564,0,0,2
3927,-0.032901287,0.91720665,-0.04568829,-0.78522205,-0.032220144,-0.000473519,0,0,3
3927,-0.033292197,0.89894587,-0.037398297,-0.8116254,-0.033899937,-0.033595633,0,0,3
3927,-0.033590604,0.8800756,-0.025768679,-0.8387729,-0.03791356,-0.08027253,0,0,1
3927,-0.03396616,0.8606013,-0.035458487,-0.86557883,-0.039990064,-0.041530013,0,0,1
3927,-0.034438707,0.8405325,-0.04761549,-0.8919304,-0.03962912,0.007218931,0,0,1
3927,-0.03500576,0.8198585,-0.05948471,-0.9187772,-0.03689579,0.05466675,0,0,1
3927,-0.035639573,0.7985775,-0.067821234,-0.94572383,-0.032498002,0.08795563,0,0,0
3927,-0.03627329,0.7766966,-0.06782132,-0.97239214,-0.028100224,0.08795551,0,0,1
3927,-0.036967658,0.7542159,-0.075438224,-0.9990444,-0.022177499,0.11845444,0,0,0
3927,-0.03766203,0.73113555,-0.075438336,-1.025714,-0.0162548,0.11845418,0,0,0
3927,-0.0383564,0.7074556,-0.075438425,-1.0523837,-0.010332095,0.11845388,0,0,0
3927,-0.039050676,0.6831764,-0.075438485,-1.0790533,-0.004409424,0.1184536,0,0,1
3927,-0.039833833,0.65829134,-0.08656774,-1.1059945,0.003741556,0.16301979,0,0,2
3927,-0.04075079,0.634308,-0.09934502,-1.0659684,0.011290538,0.15097946,0,0,1
3927,-0.041743375,0.60972196,-0.10883123,-1.0928137,0.020739779,0.18898474,0,0,0
3927,-0.042736053,0.5845371,-0.10883103,-1.1194879,0.030188965,0.18898356,0,0,3
3927,-0.04366417,0.5587551,-0.10074832,-1.1460503,0.038018912,0.15659921,0,0,0
3927,-0.04459238,0.5323738,-0.10074805,-1.1727222,0.04584884,0.15659855,0,0,1
3927,-0.045592975,0.5054004,-0.10980998,-1.1991414,0.05548726,0.19276835,0,0,1
3927,-0.046687506,0.47782746,-0.121586144,-1.2259575,0.06748338,0.2399226,0,0,0
3927,-0.047782134,0.4496564,-0.121585034,-1.2526362,0.079479404,0.23992041,0,0,0
3927,-0.04887686,0.42088723,-0.121583715,-1.2793148,0.0914753,0.239918,0,0,2
3927,-0.049845982,0.39236957,-0.10982432,-1.2682908,0.10429012,0.2562963,0,0,3
3927,-0.050752927,0.363253,-0.10204573,-1.2948986,0.1155531,0.22525978,0,0,0
3927,-0.051660158,0.3335382,-0.10204399,-1.3215758,0.12681597,0.2252578,0,0,1
3927,-0.052647687,0.303199,-0.11214334,-1.3496017,0.14015004,0.26668137,0,0,0
3927,-0.0536355,0.2722621,-0.11214037,-1.3762832,0.15348394,0.26667804,0,0,3
3927,-0.054550838,0.24075109,-0.10299375,-1.4017154,0.16493589,0.22903833,0,0,2
3927,-0.05562515,0.20974489,-0.11869027,-1.3793432,0.17622244,0.22573106,0,0,3
3927,-0.056613445,0.17816542,-0.107873045,-1.404629,0.18528447,0.18124032,0,0,3
3927,-0.057506464,0.14600344,-0.09590146,-1.4302614,0.19191802,0.1326713,0,0,0
3927,-0.05839958,0.113242015,-0.09590042,-1.4569316,0.19855155,0.1326709,0,0,2
3927,-0.05937109,0.080545455,-0.1037845,-1.4540852,0.20523377,0.13364424,0,0,2
3927,-0.060456656,0.04881314,-0.115646064,-1.4113268,0.21238245,0.14297356,0,0,1
3927,-0.061626434,0.016461477,-0.12617597,-1.4392016,0.22168854,0.18612158,0,1,2
3927,-0.06302462,-0.013820591,-0.12623192,-1.3436663,0.21271953,-0.17327683,0,1,0
3928,0.007501793,1.4181011,0.7598264,0.31912214,-0.008685837,-0.17211191,0,0,2
3928,0.014928627,1.4262171,0.7516948,0.36063737,-0.017593173,-0.17816243,0,0,3
3928,0.02243824,1.4337364,0.7620489,0.33402854,-0.028565433,-0.2194655,0,0,3
3928,0.030014897,1.440656,0.7704586,0.30724213,-0.041215617,-0.2530275,0,0,1
3928,0.03750906,1.4469904,0.7600831,0.2812071,-0.051767055,-0.2110486,0,0,2
3928,0.044983387,1.4535496,0.75831616,0.29110986,-0.06255031,-0.21568485,0,0,1
3928,0.052388288,1.4595203,0.74959576,0.26496398,-0.07156716,-0.18035321,0,0,1
3928,0.059733488,1.4649037,0.7420687,0.2388749,-0.07905743,-0.14981909,0,0,2
3928,0.06718884,1.4710513,0.7529097,0.27282065,-0.08636565,-0.14617786,0,0,3
3928,0.07470751,1.4765916,0.76084435,0.24569684,-0.0952677,-0.17805734,0,0,2
3928,0.08232613,1.4820652,0.7705112,0.24270493,-0.103857465,-0.17181112,0,0,2
3928,0.08992386,1.4880254,0.7688669,0.26424506,-0.11290095,-0.18088612,0,0,1
3928,0.09743233,1.4934001,0.7576474,0.23834401,-0.11966987,-0.13539067,0,0,0
3928,0.10494099,1.4981755,0.75766563,0.21167496,-0.1264389,-0.13539328,0,0,0
3928,0.112450026,1.5023512,0.7576846,0.18500182,-0.13320643,-0.13536276,0,0,1
3928,0.11986895,1.5059397,0.74638236,0.15908647,-0.13768613,-0.08960231,0,0,1
3928,0.12721777,1.508951,0.73755264,0.13358329,-0.1403506,-0.053293813,0,0,1
3928,0.13449773,1.5113728,0.72892207,0.10754823,-0.14126755,-0.01834102,0,0,1
3928,0.14168005,1.5132043,0.7166776,0.081544735,-0.1397199,0.030956019,0,0,2
3928,0.14886579,1.5158058,0.7175987,0.11571474,-0.1387504,0.01939218,0,0,1
3928,0.15595475,1.5178384,0.70542336,0.09065836,-0.13528007,0.06941312,0,0,2
3928,0.16324139,1.5204542,0.7247737,0.11660615,-0.13139302,0.07774771,0,0,0
3928,0.17052802,1.5224699,0.72476006,0.089927904,-0.1275064,0.07773951,0,0,3
3928,0.17789117,1.5238632,0.7343948,0.062088374,-0.12559327,0.038266,0,0,0
3928,0.18525429,1.5246565,0.7343899,0.03541975,-0.12367963,0.038276523,0,0,0
3928,0.19260998,1.5248404,0.7340566,0.008298053,-0.12216883,0.030219683,0,0,3
3928,0.20006151,1.5243908,0.7455484,-0.020023193,-0.12256481,-0.007919509,0,0,1
3928,0.20741892,1.5233644,0.7337178,-0.045454014,-0.12055221,0.04025185,0,0,1
3928,0.2147007,1.5217522,0.7242232,-0.07133543,-0.116616294,0.07871802,0,0,0
3928,0.22198248,1.5195402,0.72422296,-0.098003395,-0.11268038,0.07871804,0,0,1
3928,0.22920342,1.5167482,0.71654123,-0.12368774,-0.107174076,0.11012616,0,0,0
3928,0.23642436,1.5133564,0.7165408,-0.15035695,-0.1016678,0.11012594,0,0,2
3928,0.24378328,1.5108347,0.73017406,-0.111702584,-0.09598615,0.1136328,0,0,1
3928,0.2510809,1.5077286,0.72244734,-0.13759515,-0.088736184,0.14499918,0,0,2
3928,0.25835648,1.5049291,0.72059226,-0.12402451,-0.081835344,0.13801701,0,0,0
3928,0.26563215,1.5015304,0.7205917,-0.15069517,-0.07493452,0.13801655,0,0,1
3928,0.272822,1.4975468,0.7098134,-0.17661248,-0.06586004,0.18148938,0,0,3
3928,0.28010312,1.492954,0.72126544,-0.2038381,-0.05908793,0.13544247,0,0,2
3928,0.28725415,1.4886016,0.70901805,-0.19321166,-0.053069014,0.12037828,0,0,0
3928,0.29440528,1.4836497,0.7090178,-0.21988139,-0.04705012,0.12037797,0,0,3
3928,0.30163774,1.4780976,0.71922576,-0.24664147,-0.043074857,0.07950499,0,0,3
3928,0.3089327,1.4719461,0.7270645,-0.27333838,-0.04066841,0.048128966,0,0,1
3928,0.31613666,1.4652028,0.71563596,-0.2995721,-0.035968505,0.09399807,0,0,3
3928,0.323433,1.457861,0.7272244,-0.3262534,-0.033587977,0.04761046,0,0,1
3928,0.33066732,1.4499258,0.7194289,-0.35258502,-0.029642928,0.0789009,0,0,0
3928,0.3379015,1.4413911,0.7194288,-0.37925303,-0.025697889,0.0789008,0,0,3
3928,0.3452012,1.4322543,0.72763884,-0.40604335,-0.023397688,0.04600408,0,0,2
3928,0.35245752,1.423751,0.72360486,-0.3778891,-0.021386452,0.04022462,0,0,0
3928,0.35971394,1.4146479,0.7236048,-0.40455616,-0.01937523,0.04022459,0,0,1
3928,0.36690274,1.4049445,0.7151239,-0.43121737,-0.015665883,0.07418683,0,0,2
3928,0.37414894,1.3955598,0.720646,-0.41705778,-0.011735411,0.07860935,0,0,3
3928,0.3814748,1.3855705,0.73061717,-0.44395554,-0.009802657,0.03865508,0,0,1
3928,0.38873664,1.3749907,0.72260106,-0.47019088,-0.006263079,0.07079156,0,0,2
3928,0.39601392,1.3652996,0.7241086,-0.43070486,-0.002680684,0.07164781,0,0,2
3928,0.40330735,1.3560536,0.72563994,-0.41093233,0.000966781,0.07294943,0,0,0
3928,0.41060066,1.3462077,0.7256399,-0.43760014,0.004614251,0.07294939,0,0,1
3928,0.41781864,1.3357729,0.7161783,-0.46379566,0.010155649,0.11082806,0,0,2
3928,0.425078,1.3253169,0.7201072,-0.46475694,0.015906507,0.11501722,0,0,1
3928,0.4322423,1.3142587,0.70819163,-0.491585,0.024044244,0.16275476,0,0,1
3928,0.4393404,1.3026104,0.6998888,-0.51789767,0.033840947,0.195934,0,0,1
3928,0.44634217,1.2903514,0.6877998,-0.54516923,0.046064876,0.24447855,0,0,2
3928,0.45325032,1.2789551,0.6786705,-0.5069264,0.058063716,0.23997688,0,0,2
3928,0.46003065,1.2684369,0.666237,-0.4679754,0.069737375,0.23347339,0,0,2
3928,0.4669486,1.2581017,0.6791872,-0.45998478,0.08221303,0.24951339,0,0,3
3928,0.47395802,1.2471906,0.6907207,-0.48553103,0.0923517,0.20277342,0,0,0
3928,0.48096743,1.2356809,0.69072187,-0.5122063,0.1024903,0.20277199,0,0,2
3928,0.48781005,1.2244383,0.6745473,-0.5003727,0.112135015,0.19289373,0,0,0
3928,0.49465257,1.2125968,0.6745485,-0.52704716,0.121779636,0.19289254,0,0,0
3928,0.50149506,1.2001567,0.67454994,-0.55372155,0.1314242,0.19289131,0,0,3
3928,0.5084125,1.1871284,0.68396914,-0.5797411,0.13916656,0.15484759,0,0,3
3928,0.5153891,1.1735252,0.69145066,-0.60517734,0.14536047,0.12387774,0,0,2
3928,0.5220917,1.1605129,0.6647751,-0.57887584,0.15083234,0.10943707,0,0,0
3928,0.52879417,1.1469009,0.6647756,-0.605545,0.15630417,0.10943687,0,0,0
3928,0.5354967,1.1326891,0.6647762,-0.6322141,0.16177598,0.10943627,0,0,0
3928,0.54219925,1.117878,0.6647768,-0.6588833,0.16724777,0.109436,0,0,1
3928,0.5488118,1.102445,0.65349776,-0.6868061,0.17502578,0.15555973,0,0,1
3928,0.55534995,1.0863936,0.64415354,-0.71456563,0.18471825,0.19384935,0,0,1
3928,0.5618245,1.0697327,0.6362161,-0.74192876,0.19602129,0.2260602,0,0,2
3928,0.5682151,1.0533942,0.6276669,-0.7277011,0.20749684,0.22951093,0,0,3
3928,0.57469225,1.0364919,0.6386205,-0.75252575,0.21668206,0.18370463,0,0,3
